topic,seed,policy,n,positives,reviewed,metric,status,value,numerator,denominator,requested_depth,censor_lower_bound,censor_reason
C15,29,auto_tar,23149,4179,5000,depth_per_positive_at_80,OBSERVED,0.860492940894951,3596.0,4179.0,,,
C15,29,auto_tar,23149,4179,5000,effort_at_90,OBSERVED,4570.0,4570.0,1.0,,,
C15,29,auto_tar,23149,4179,5000,batch_effort_at_90,OBSERVED,4698.0,4698.0,1.0,,,
C15,29,auto_tar,23149,4179,5000,depth_fraction_at_90,OBSERVED,0.19741673506414964,4570.0,23149.0,,,
C15,29,auto_tar,23149,4179,5000,depth_per_positive_at_90,OBSERVED,1.0935630533620484,4570.0,4179.0,,,
C15,29,explore_10,23149,4179,5000,recall_at_1000,OBSERVED,0.22134481933476907,925.0,4179.0,1000.0,,
C15,29,explore_10,23149,4179,5000,recall_at_R,OBSERVED,0.8444603972242163,3529.0,4179.0,4179.0,,
C15,29,explore_10,23149,4179,5000,recall_at_2R,CENSORED,CENSORED,,,8358.0,,requested_depth_exceeds_logged_budget
C15,29,explore_10,23149,4179,5000,recall_at_1R_plus_0,OBSERVED,0.8444603972242163,3529.0,4179.0,4179.0,,
C15,29,explore_10,23149,4179,5000,recall_at_1R_plus_100,OBSERVED,0.8525963149078727,509.0,597.0,4279.0,,
C15,29,explore_10,23149,4179,5000,recall_at_1R_plus_1000,CENSORED,CENSORED,,,5179.0,,requested_depth_exceeds_logged_budget
C15,29,explore_10,23149,4179,5000,recall_at_2R_plus_0,CENSORED,CENSORED,,,8358.0,,requested_depth_exceeds_logged_budget
C15,29,explore_10,23149,4179,5000,recall_at_2R_plus_100,CENSORED,CENSORED,,,8458.0,,requested_depth_exceeds_logged_budget
C15,29,explore_10,23149,4179,5000,recall_at_2R_plus_1000,CENSORED,CENSORED,,,9358.0,,requested_depth_exceeds_logged_budget
C15,29,explore_10,23149,4179,5000,recall_at_4R_plus_0,CENSORED,CENSORED,,,16716.0,,requested_depth_exceeds_logged_budget
C15,29,explore_10,23149,4179,5000,recall_at_4R_plus_100,CENSORED,CENSORED,,,16816.0,,requested_depth_exceeds_logged_budget
C15,29,explore_10,23149,4179,5000,recall_at_4R_plus_1000,CENSORED,CENSORED,,,17716.0,,requested_depth_exceeds_logged_budget
C15,29,explore_10,23149,4179,5000,effort_at_75,OBSERVED,3518.0,3518.0,1.0,,,
C15,29,explore_10,23149,4179,5000,batch_effort_at_75,OBSERVED,3847.0,3847.0,1.0,,,
C15,29,explore_10,23149,4179,5000,depth_fraction_at_75,OBSERVED,0.15197200743012657,3518.0,23149.0,,,
C15,29,explore_10,23149,4179,5000,depth_per_positive_at_75,OBSERVED,0.8418281885618569,3518.0,4179.0,,,
C15,29,explore_10,23149,4179,5000,effort_at_80,OBSERVED,3794.0,3794.0,1.0,,,
C15,29,explore_10,23149,4179,5000,batch_effort_at_80,OBSERVED,3847.0,3847.0,1.0,,,
C15,29,explore_10,23149,4179,5000,depth_fraction_at_80,OBSERVED,0.16389476867251285,542.0,3307.0,,,
C15,29,explore_10,23149,4179,5000,depth_per_positive_at_80,OBSERVED,0.9078726968174204,542.0,597.0,,,
C15,29,explore_10,23149,4179,5000,effort_at_90,OBSERVED,4758.0,4758.0,1.0,,,
C15,29,explore_10,23149,4179,5000,batch_effort_at_90,OBSERVED,5000.0,5000.0,1.0,,,
C15,29,explore_10,23149,4179,5000,depth_fraction_at_90,OBSERVED,0.20553803620026784,4758.0,23149.0,,,
C15,29,explore_10,23149,4179,5000,depth_per_positive_at_90,OBSERVED,1.1385498923187365,1586.0,1393.0,,,
C15,29,fixed_20,23149,4179,5000,recall_at_1000,OBSERVED,0.23881311318497248,998.0,4179.0,1000.0,,
C15,29,fixed_20,23149,4179,5000,recall_at_R,OBSERVED,0.8930366116295765,1244.0,1393.0,4179.0,,
C15,29,fixed_20,23149,4179,5000,recall_at_2R,CENSORED,CENSORED,,,8358.0,,requested_depth_exceeds_logged_budget
C15,29,fixed_20,23149,4179,5000,recall_at_1R_plus_0,OBSERVED,0.8930366116295765,1244.0,1393.0,4179.0,,
C15,29,fixed_20,23149,4179,5000,recall_at_1R_plus_100,OBSERVED,0.9009332376166547,1255.0,1393.0,4279.0,,
C15,29,fixed_20,23149,4179,5000,recall_at_1R_plus_1000,CENSORED,CENSORED,,,5179.0,,requested_depth_exceeds_logged_budget
C15,29,fixed_20,23149,4179,5000,recall_at_2R_plus_0,CENSORED,CENSORED,,,8358.0,,requested_depth_exceeds_logged_budget
C15,29,fixed_20,23149,4179,5000,recall_at_2R_plus_100,CENSORED,CENSORED,,,8458.0,,requested_depth_exceeds_logged_budget
C15,29,fixed_20,23149,4179,5000,recall_at_2R_plus_1000,CENSORED,CENSORED,,,9358.0,,requested_depth_exceeds_logged_budget
C15,29,fixed_20,23149,4179,5000,recall_at_4R_plus_0,CENSORED,CENSORED,,,16716.0,,requested_depth_exceeds_logged_budget
C15,29,fixed_20,23149,4179,5000,recall_at_4R_plus_100,CENSORED,CENSORED,,,16816.0,,requested_depth_exceeds_logged_budget
C15,29,fixed_20,23149,4179,5000,recall_at_4R_plus_1000,CENSORED,CENSORED,,,17716.0,,requested_depth_exceeds_logged_budget
C15,29,fixed_20,23149,4179,5000,effort_at_75,OBSERVED,3219.0,3219.0,1.0,,,
C15,29,fixed_20,23149,4179,5000,batch_effort_at_75,OBSERVED,3221.0,3221.0,1.0,,,
C15,29,fixed_20,23149,4179,5000,depth_fraction_at_75,OBSERVED,0.13905568275087477,3219.0,23149.0,,,
C15,29,fixed_20,23149,4179,5000,depth_per_positive_at_75,OBSERVED,0.7702799712849964,1073.0,1393.0,,,
C15,29,fixed_20,23149,4179,5000,effort_at_80,OBSERVED,3478.0,3478.0,1.0,,,
C15,29,fixed_20,23149,4179,5000,batch_effort_at_80,OBSERVED,3481.0,3481.0,1.0,,,
C15,29,fixed_20,23149,4179,5000,depth_fraction_at_80,OBSERVED,0.15024407101818654,3478.0,23149.0,,,
C15,29,fixed_20,23149,4179,5000,depth_per_positive_at_80,OBSERVED,0.8322565206987318,3478.0,4179.0,,,
C15,29,fixed_20,23149,4179,5000,effort_at_90,OBSERVED,4262.0,4262.0,1.0,,,
C15,29,fixed_20,23149,4179,5000,batch_effort_at_90,OBSERVED,4281.0,4281.0,1.0,,,
C15,29,fixed_20,23149,4179,5000,depth_fraction_at_90,OBSERVED,0.18411162469221132,4262.0,23149.0,,,
C15,29,fixed_20,23149,4179,5000,depth_per_positive_at_90,OBSERVED,1.0198612108159846,4262.0,4179.0,,,
C15,29,frozen_svm,23149,4179,5000,recall_at_1000,OBSERVED,0.21847331897583153,913.0,4179.0,1000.0,,
C15,29,frozen_svm,23149,4179,5000,recall_at_R,OBSERVED,0.5137592725532424,2147.0,4179.0,4179.0,,
C15,29,frozen_svm,23149,4179,5000,recall_at_2R,CENSORED,CENSORED,,,8358.0,,requested_depth_exceeds_logged_budget
C15,29,frozen_svm,23149,4179,5000,recall_at_1R_plus_0,OBSERVED,0.5137592725532424,2147.0,4179.0,4179.0,,
C15,29,frozen_svm,23149,4179,5000,recall_at_1R_plus_100,OBSERVED,0.5187843981813831,2168.0,4179.0,4279.0,,
C15,29,frozen_svm,23149,4179,5000,recall_at_1R_plus_1000,CENSORED,CENSORED,,,5179.0,,requested_depth_exceeds_logged_budget
C15,29,frozen_svm,23149,4179,5000,recall_at_2R_plus_0,CENSORED,CENSORED,,,8358.0,,requested_depth_exceeds_logged_budget
C15,29,frozen_svm,23149,4179,5000,recall_at_2R_plus_100,CENSORED,CENSORED,,,8458.0,,requested_depth_exceeds_logged_budget
C15,29,frozen_svm,23149,4179,5000,recall_at_2R_plus_1000,CENSORED,CENSORED,,,9358.0,,requested_depth_exceeds_logged_budget
C15,29,frozen_svm,23149,4179,5000,recall_at_4R_plus_0,CENSORED,CENSORED,,,16716.0,,requested_depth_exceeds_logged_budget
C15,29,frozen_svm,23149,4179,5000,recall_at_4R_plus_100,CENSORED,CENSORED,,,16816.0,,requested_depth_exceeds_logged_budget
C15,29,frozen_svm,23149,4179,5000,recall_at_4R_plus_1000,CENSORED,CENSORED,,,17716.0,,requested_depth_exceeds_logged_budget
C15,29,frozen_svm,23149,4179,5000,effort_at_75,CENSORED,CENSORED,,,,5000.0,target_not_reached
C15,29,frozen_svm,23149,4179,5000,batch_effort_at_75,CENSORED,CENSORED,,,,5000.0,target_not_reached
C15,29,frozen_svm,23149,4179,5000,depth_fraction_at_75,CENSORED,CENSORED,,,,0.21599205149250508,target_not_reached
C15,29,frozen_svm,23149,4179,5000,depth_per_positive_at_75,CENSORED,CENSORED,,,,1.1964584828906437,target_not_reached
C15,29,frozen_svm,23149,4179,5000,effort_at_80,CENSORED,CENSORED,,,,5000.0,target_not_reached
C15,29,frozen_svm,23149,4179,5000,batch_effort_at_80,CENSORED,CENSORED,,,,5000.0,target_not_reached
C15,29,frozen_svm,23149,4179,5000,depth_fraction_at_80,CENSORED,CENSORED,,,,0.21599205149250508,target_not_reached
C15,29,frozen_svm,23149,4179,5000,depth_per_positive_at_80,CENSORED,CENSORED,,,,1.1964584828906437,target_not_reached
C15,29,frozen_svm,23149,4179,5000,effort_at_90,CENSORED,CENSORED,,,,5000.0,target_not_reached
C15,29,frozen_svm,23149,4179,5000,batch_effort_at_90,CENSORED,CENSORED,,,,5000.0,target_not_reached
C15,29,frozen_svm,23149,4179,5000,depth_fraction_at_90,CENSORED,CENSORED,,,,0.21599205149250508,target_not_reached
C15,29,frozen_svm,23149,4179,5000,depth_per_positive_at_90,CENSORED,CENSORED,,,,1.1964584828906437,target_not_reached
C15,29,random,23149,4179,5000,recall_at_1000,OBSERVED,0.04594400574300072,64.0,1393.0,1000.0,,
C15,29,random,23149,4179,5000,recall_at_R,OBSERVED,0.18449389806173727,257.0,1393.0,4179.0,,
C15,29,random,23149,4179,5000,recall_at_2R,CENSORED,CENSORED,,,8358.0,,requested_depth_exceeds_logged_budget
C15,29,random,23149,4179,5000,recall_at_1R_plus_0,OBSERVED,0.18449389806173727,257.0,1393.0,4179.0,,
C15,29,random,23149,4179,5000,recall_at_1R_plus_100,OBSERVED,0.1883225652069873,787.0,4179.0,4279.0,,
C15,29,random,23149,4179,5000,recall_at_1R_plus_1000,CENSORED,CENSORED,,,5179.0,,requested_depth_exceeds_logged_budget
C15,29,random,23149,4179,5000,recall_at_2R_plus_0,CENSORED,CENSORED,,,8358.0,,requested_depth_exceeds_logged_budget
C15,29,random,23149,4179,5000,recall_at_2R_plus_100,CENSORED,CENSORED,,,8458.0,,requested_depth_exceeds_logged_budget
C15,29,random,23149,4179,5000,recall_at_2R_plus_1000,CENSORED,CENSORED,,,9358.0,,requested_depth_exceeds_logged_budget
C15,29,random,23149,4179,5000,recall_at_4R_plus_0,CENSORED,CENSORED,,,16716.0,,requested_depth_exceeds_logged_budget
C15,29,random,23149,4179,5000,recall_at_4R_plus_100,CENSORED,CENSORED,,,16816.0,,requested_depth_exceeds_logged_budget
C15,29,random,23149,4179,5000,recall_at_4R_plus_1000,CENSORED,CENSORED,,,17716.0,,requested_depth_exceeds_logged_budget
C15,29,random,23149,4179,5000,effort_at_75,CENSORED,CENSORED,,,,5000.0,target_not_reached
C15,29,random,23149,4179,5000,batch_effort_at_75,CENSORED,CENSORED,,,,5000.0,target_not_reached
C15,29,random,23149,4179,5000,depth_fraction_at_75,CENSORED,CENSORED,,,,0.21599205149250508,target_not_reached
C15,29,random,23149,4179,5000,depth_per_positive_at_75,CENSORED,CENSORED,,,,1.1964584828906437,target_not_reached
C15,29,random,23149,4179,5000,effort_at_80,CENSORED,CENSORED,,,,5000.0,target_not_reached
C15,29,random,23149,4179,5000,batch_effort_at_80,CENSORED,CENSORED,,,,5000.0,target_not_reached
C15,29,random,23149,4179,5000,depth_fraction_at_80,CENSORED,CENSORED,,,,0.21599205149250508,target_not_reached
C15,29,random,23149,4179,5000,depth_per_positive_at_80,CENSORED,CENSORED,,,,1.1964584828906437,target_not_reached
C15,29,random,23149,4179,5000,effort_at_90,CENSORED,CENSORED,,,,5000.0,target_not_reached
C15,29,random,23149,4179,5000,batch_effort_at_90,CENSORED,CENSORED,,,,5000.0,target_not_reached
C15,29,random,23149,4179,5000,depth_fraction_at_90,CENSORED,CENSORED,,,,0.21599205149250508,target_not_reached
C15,29,random,23149,4179,5000,depth_per_positive_at_90,CENSORED,CENSORED,,,,1.1964584828906437,target_not_reached
C15,29,seed_similarity,23149,4179,5000,recall_at_1000,OBSERVED,0.23426657094998804,979.0,4179.0,1000.0,,
C15,29,seed_similarity,23149,4179,5000,recall_at_R,OBSERVED,0.6089973677913376,2545.0,4179.0,4179.0,,
C15,29,seed_similarity,23149,4179,5000,recall_at_2R,CENSORED,CENSORED,,,8358.0,,requested_depth_exceeds_logged_budget
C15,29,seed_similarity,23149,4179,5000,recall_at_1R_plus_0,OBSERVED,0.6089973677913376,2545.0,4179.0,4179.0,,
C15,29,seed_similarity,23149,4179,5000,recall_at_1R_plus_100,OBSERVED,0.6130653266331658,122.0,199.0,4279.0,,
C15,29,seed_similarity,23149,4179,5000,recall_at_1R_plus_1000,CENSORED,CENSORED,,,5179.0,,requested_depth_exceeds_logged_budget
C15,29,seed_similarity,23149,4179,5000,recall_at_2R_plus_0,CENSORED,CENSORED,,,8358.0,,requested_depth_exceeds_logged_budget
C15,29,seed_similarity,23149,4179,5000,recall_at_2R_plus_100,CENSORED,CENSORED,,,8458.0,,requested_depth_exceeds_logged_budget
C15,29,seed_similarity,23149,4179,5000,recall_at_2R_plus_1000,CENSORED,CENSORED,,,9358.0,,requested_depth_exceeds_logged_budget
C15,29,seed_similarity,23149,4179,5000,recall_at_4R_plus_0,CENSORED,CENSORED,,,16716.0,,requested_depth_exceeds_logged_budget
C15,29,seed_similarity,23149,4179,5000,recall_at_4R_plus_100,CENSORED,CENSORED,,,16816.0,,requested_depth_exceeds_logged_budget
C15,29,seed_similarity,23149,4179,5000,recall_at_4R_plus_1000,CENSORED,CENSORED,,,17716.0,,requested_depth_exceeds_logged_budget
C15,29,seed_similarity,23149,4179,5000,effort_at_75,CENSORED,CENSORED,,,,5000.0,target_not_reached
C15,29,seed_similarity,23149,4179,5000,batch_effort_at_75,CENSORED,CENSORED,,,,5000.0,target_not_reached
C15,29,seed_similarity,23149,4179,5000,depth_fraction_at_75,CENSORED,CENSORED,,,,0.21599205149250508,target_not_reached
C15,29,seed_similarity,23149,4179,5000,depth_per_positive_at_75,CENSORED,CENSORED,,,,1.1964584828906437,target_not_reached
C15,29,seed_similarity,23149,4179,5000,effort_at_80,CENSORED,CENSORED,,,,5000.0,target_not_reached
C15,29,seed_similarity,23149,4179,5000,batch_effort_at_80,CENSORED,CENSORED,,,,5000.0,target_not_reached
C15,29,seed_similarity,23149,4179,5000,depth_fraction_at_80,CENSORED,CENSORED,,,,0.21599205149250508,target_not_reached
C15,29,seed_similarity,23149,4179,5000,depth_per_positive_at_80,CENSORED,CENSORED,,,,1.1964584828906437,target_not_reached
C15,29,seed_similarity,23149,4179,5000,effort_at_90,CENSORED,CENSORED,,,,5000.0,target_not_reached
C15,29,seed_similarity,23149,4179,5000,batch_effort_at_90,CENSORED,CENSORED,,,,5000.0,target_not_reached
C15,29,seed_similarity,23149,4179,5000,depth_fraction_at_90,CENSORED,CENSORED,,,,0.21599205149250508,target_not_reached
C15,29,seed_similarity,23149,4179,5000,depth_per_positive_at_90,CENSORED,CENSORED,,,,1.1964584828906437,target_not_reached
C15,29,uncertainty,23149,4179,5000,recall_at_1000,OBSERVED,0.13280689160086145,185.0,1393.0,1000.0,,
C15,29,uncertainty,23149,4179,5000,recall_at_R,OBSERVED,0.39028475711892796,233.0,597.0,4179.0,,
C15,29,uncertainty,23149,4179,5000,recall_at_2R,CENSORED,CENSORED,,,8358.0,,requested_depth_exceeds_logged_budget
C15,29,uncertainty,23149,4179,5000,recall_at_1R_plus_0,OBSERVED,0.39028475711892796,233.0,597.0,4179.0,,
C15,29,uncertainty,23149,4179,5000,recall_at_1R_plus_100,OBSERVED,0.39578846614022495,1654.0,4179.0,4279.0,,
C15,29,uncertainty,23149,4179,5000,recall_at_1R_plus_1000,CENSORED,CENSORED,,,5179.0,,requested_depth_exceeds_logged_budget
C15,29,uncertainty,23149,4179,5000,recall_at_2R_plus_0,CENSORED,CENSORED,,,8358.0,,requested_depth_exceeds_logged_budget
C15,29,uncertainty,23149,4179,5000,recall_at_2R_plus_100,CENSORED,CENSORED,,,8458.0,,requested_depth_exceeds_logged_budget
C15,29,uncertainty,23149,4179,5000,recall_at_2R_plus_1000,CENSORED,CENSORED,,,9358.0,,requested_depth_exceeds_logged_budget
C15,29,uncertainty,23149,4179,5000,recall_at_4R_plus_0,CENSORED,CENSORED,,,16716.0,,requested_depth_exceeds_logged_budget
C15,29,uncertainty,23149,4179,5000,recall_at_4R_plus_100,CENSORED,CENSORED,,,16816.0,,requested_depth_exceeds_logged_budget
C15,29,uncertainty,23149,4179,5000,recall_at_4R_plus_1000,CENSORED,CENSORED,,,17716.0,,requested_depth_exceeds_logged_budget
C15,29,uncertainty,23149,4179,5000,effort_at_75,CENSORED,CENSORED,,,,5000.0,target_not_reached
C15,29,uncertainty,23149,4179,5000,batch_effort_at_75,CENSORED,CENSORED,,,,5000.0,target_not_reached
C15,29,uncertainty,23149,4179,5000,depth_fraction_at_75,CENSORED,CENSORED,,,,0.21599205149250508,target_not_reached
C15,29,uncertainty,23149,4179,5000,depth_per_positive_at_75,CENSORED,CENSORED,,,,1.1964584828906437,target_not_reached
C15,29,uncertainty,23149,4179,5000,effort_at_80,CENSORED,CENSORED,,,,5000.0,target_not_reached
C15,29,uncertainty,23149,4179,5000,batch_effort_at_80,CENSORED,CENSORED,,,,5000.0,target_not_reached
C15,29,uncertainty,23149,4179,5000,depth_fraction_at_80,CENSORED,CENSORED,,,,0.21599205149250508,target_not_reached
C15,29,uncertainty,23149,4179,5000,depth_per_positive_at_80,CENSORED,CENSORED,,,,1.1964584828906437,target_not_reached
C15,29,uncertainty,23149,4179,5000,effort_at_90,CENSORED,CENSORED,,,,5000.0,target_not_reached
C15,29,uncertainty,23149,4179,5000,batch_effort_at_90,CENSORED,CENSORED,,,,5000.0,target_not_reached
C15,29,uncertainty,23149,4179,5000,depth_fraction_at_90,CENSORED,CENSORED,,,,0.21599205149250508,target_not_reached
C15,29,uncertainty,23149,4179,5000,depth_per_positive_at_90,CENSORED,CENSORED,,,,1.1964584828906437,target_not_reached
C15,47,auto_tar,23149,4179,5000,recall_at_1000,OBSERVED,0.23689877961234745,330.0,1393.0,1000.0,,
C15,47,auto_tar,23149,4179,5000,recall_at_R,OBSERVED,0.8650394831299354,1205.0,1393.0,4179.0,,
C15,47,auto_tar,23149,4179,5000,recall_at_2R,CENSORED,CENSORED,,,8358.0,,requested_depth_exceeds_logged_budget
C15,47,auto_tar,23149,4179,5000,recall_at_1R_plus_0,OBSERVED,0.8650394831299354,1205.0,1393.0,4179.0,,
C15,47,auto_tar,23149,4179,5000,recall_at_1R_plus_100,OBSERVED,0.8765254845656856,1221.0,1393.0,4279.0,,
C15,47,auto_tar,23149,4179,5000,recall_at_1R_plus_1000,CENSORED,CENSORED,,,5179.0,,requested_depth_exceeds_logged_budget
C15,47,auto_tar,23149,4179,5000,recall_at_2R_plus_0,CENSORED,CENSORED,,,8358.0,,requested_depth_exceeds_logged_budget
C15,47,auto_tar,23149,4179,5000,recall_at_2R_plus_100,CENSORED,CENSORED,,,8458.0,,requested_depth_exceeds_logged_budget
C15,47,auto_tar,23149,4179,5000,recall_at_2R_plus_1000,CENSORED,CENSORED,,,9358.0,,requested_depth_exceeds_logged_budget
C15,47,auto_tar,23149,4179,5000,recall_at_4R_plus_0,CENSORED,CENSORED,,,16716.0,,requested_depth_exceeds_logged_budget
C15,47,auto_tar,23149,4179,5000,recall_at_4R_plus_100,CENSORED,CENSORED,,,16816.0,,requested_depth_exceeds_logged_budget
C15,47,auto_tar,23149,4179,5000,recall_at_4R_plus_1000,CENSORED,CENSORED,,,17716.0,,requested_depth_exceeds_logged_budget
C15,47,auto_tar,23149,4179,5000,effort_at_75,OBSERVED,3312.0,3312.0,1.0,,,
C15,47,auto_tar,23149,4179,5000,batch_effort_at_75,OBSERVED,3479.0,3479.0,1.0,,,
C15,47,auto_tar,23149,4179,5000,depth_fraction_at_75,OBSERVED,0.14307313490863535,3312.0,23149.0,,,
C15,47,auto_tar,23149,4179,5000,depth_per_positive_at_75,OBSERVED,0.7925340990667624,1104.0,1393.0,,,
C15,47,auto_tar,23149,4179,5000,effort_at_80,OBSERVED,3638.0,3638.0,1.0,,,
C15,47,auto_tar,23149,4179,5000,batch_effort_at_80,OBSERVED,3847.0,3847.0,1.0,,,
C15,47,auto_tar,23149,4179,5000,depth_fraction_at_80,OBSERVED,0.1571558166659467,3638.0,23149.0,,,
C15,47,auto_tar,23149,4179,5000,depth_per_positive_at_80,OBSERVED,0.8705431921512323,3638.0,4179.0,,,
C15,47,auto_tar,23149,4179,5000,effort_at_90,OBSERVED,4467.0,4467.0,1.0,,,
C15,47,auto_tar,23149,4179,5000,batch_effort_at_90,OBSERVED,4698.0,4698.0,1.0,,,
C15,47,auto_tar,23149,4179,5000,depth_fraction_at_90,OBSERVED,0.19296729880340405,4467.0,23149.0,,,
C15,47,auto_tar,23149,4179,5000,depth_per_positive_at_90,OBSERVED,1.068916008614501,1489.0,1393.0,,,
C15,47,explore_10,23149,4179,5000,recall_at_1000,OBSERVED,0.22014836085187844,920.0,4179.0,1000.0,,
C15,47,explore_10,23149,4179,5000,recall_at_R,OBSERVED,0.8614501076812635,1200.0,1393.0,4179.0,,
C15,47,explore_10,23149,4179,5000,recall_at_2R,CENSORED,CENSORED,,,8358.0,,requested_depth_exceeds_logged_budget
C15,47,explore_10,23149,4179,5000,recall_at_1R_plus_0,OBSERVED,0.8614501076812635,1200.0,1393.0,4179.0,,
C15,47,explore_10,23149,4179,5000,recall_at_1R_plus_100,OBSERVED,0.8703039004546542,3637.0,4179.0,4279.0,,
C15,47,explore_10,23149,4179,5000,recall_at_1R_plus_1000,CENSORED,CENSORED,,,5179.0,,requested_depth_exceeds_logged_budget
C15,47,explore_10,23149,4179,5000,recall_at_2R_plus_0,CENSORED,CENSORED,,,8358.0,,requested_depth_exceeds_logged_budget
C15,47,explore_10,23149,4179,5000,recall_at_2R_plus_100,CENSORED,CENSORED,,,8458.0,,requested_depth_exceeds_logged_budget
C15,47,explore_10,23149,4179,5000,recall_at_2R_plus_1000,CENSORED,CENSORED,,,9358.0,,requested_depth_exceeds_logged_budget
C15,47,explore_10,23149,4179,5000,recall_at_4R_plus_0,CENSORED,CENSORED,,,16716.0,,requested_depth_exceeds_logged_budget
C15,47,explore_10,23149,4179,5000,recall_at_4R_plus_100,CENSORED,CENSORED,,,16816.0,,requested_depth_exceeds_logged_budget
C15,47,explore_10,23149,4179,5000,recall_at_4R_plus_1000,CENSORED,CENSORED,,,17716.0,,requested_depth_exceeds_logged_budget
C15,47,explore_10,23149,4179,5000,effort_at_75,OBSERVED,3516.0,3516.0,1.0,,,
C15,47,explore_10,23149,4179,5000,batch_effort_at_75,OBSERVED,3847.0,3847.0,1.0,,,
C15,47,explore_10,23149,4179,5000,depth_fraction_at_75,OBSERVED,0.15188561060952957,3516.0,23149.0,,,
C15,47,explore_10,23149,4179,5000,depth_per_positive_at_75,OBSERVED,0.8413496051687006,1172.0,1393.0,,,
C15,47,explore_10,23149,4179,5000,effort_at_80,OBSERVED,3763.0,3763.0,1.0,,,
C15,47,explore_10,23149,4179,5000,batch_effort_at_80,OBSERVED,3847.0,3847.0,1.0,,,
C15,47,explore_10,23149,4179,5000,depth_fraction_at_80,OBSERVED,0.16255561795325932,3763.0,23149.0,,,
C15,47,explore_10,23149,4179,5000,depth_per_positive_at_80,OBSERVED,0.9004546542234985,3763.0,4179.0,,,
C15,47,explore_10,23149,4179,5000,effort_at_90,OBSERVED,4637.0,4637.0,1.0,,,
C15,47,explore_10,23149,4179,5000,batch_effort_at_90,OBSERVED,4698.0,4698.0,1.0,,,
C15,47,explore_10,23149,4179,5000,depth_fraction_at_90,OBSERVED,0.2003110285541492,4637.0,23149.0,,,
C15,47,explore_10,23149,4179,5000,depth_per_positive_at_90,OBSERVED,1.1095955970327829,4637.0,4179.0,,,
C15,47,fixed_20,23149,4179,5000,recall_at_1000,OBSERVED,0.23546302943287867,328.0,1393.0,1000.0,,
