reviews,random,seed_similarity,frozen_svm,uncertainty,auto_tar,fixed_20,explore_10
825,0.03966432868904221,0.24500970437499645,0.24795958821828643,0.4775128578076766,0.6116773165217768,0.6128014108352466,0.591720667116536
826,0.03970992832424512,0.24514605040528295,0.24802114063326122,0.477753644308706,0.6122134744010548,0.6132331282437818,0.5920230060325402
827,0.039725881104016994,0.24523679680036653,0.24821207154076713,0.4778311495034526,0.6124569724815192,0.6135354671597862,0.5922341456781385
828,0.03975778666356075,0.2454027896860841,0.2496930090089689,0.47833540182318696,0.6126548709267805,0.6138966469113302,0.5925953254296824
829,0.03975778666356075,0.24549353608116772,0.2500499328021924,0.4783673073827307,0.6129572098427846,0.6142122270276712,0.5929565051812263
830,0.03980338629876367,0.24552544164071147,0.25010877363773226,0.4784288597977055,0.6132595487587887,0.6145145659436753,0.5932264856623646
831,0.03984898593396658,0.2455573472002552,0.25146931785541937,0.478696581574731,0.6137368658025267,0.6148874425166706,0.5934376253079627
832,0.03986493871373845,0.24569369323054177,0.2516645047212458,0.4789050096408943,0.6140980455540709,0.6150853409619319,0.5937399642239669
833,0.03986493871373845,0.24570964601031361,0.25168045750101764,0.4790842437269488,0.614354784834872,0.6152832394071932,0.5940423031399711
834,0.03986493871373845,0.2459594177533594,0.2518008507515323,0.4793796151051975,0.6146703649512131,0.6156444191587372,0.5943446420559751
835,0.03988089149351034,0.2460661169282149,0.25183275631107604,0.47960444882645487,0.6149859450675541,0.6159467580747414,0.5947058218075192
836,0.03989684427328221,0.2461436221229616,0.2518487090908479,0.4797996356922812,0.6152882839835582,0.6163079378262853,0.5951831388512574
837,0.03991279705305408,0.24627996815324812,0.2519394554859315,0.48016980068584164,0.6155450232643594,0.6166691175778294,0.5955443186028012
838,0.0400035434481377,0.24650480187450555,0.2519554082657034,0.48035174635133104,0.6157885213448236,0.6169846976941703,0.5958598987191422
839,0.04006238428367757,0.24661150104936105,0.252003266605019,0.4804561868220738,0.6159996609904218,0.6173002778105113,0.5961166379999435
840,0.04006238428367757,0.24687993715161363,0.25225303834806473,0.4805738684931536,0.6163608407419657,0.6175437758909758,0.5963733772807447
841,0.04006238428367757,0.24692779549092922,0.25234378474314834,0.48076905535898007,0.616676420858307,0.6178593560073167,0.5966757161967489
842,0.04012122511921743,0.24700530068567592,0.2523893843783513,0.48096424222480655,0.616978759774311,0.618070495652915,0.5971530332404869
843,0.0401371778989893,0.24743701809421115,0.2525230188292029,0.4810417474195532,0.6172810986903151,0.6184316754044589,0.597514212992031
844,0.04018277753419222,0.24752776448929475,0.2528051490071147,0.4814283180682077,0.6176422784418593,0.6186884146852601,0.5976665118020893
845,0.04018277753419222,0.24760526968404145,0.2528958954021983,0.48148987048318254,0.6179122589229974,0.6189319127657245,0.5980276915536333
846,0.04018277753419222,0.2478281061510911,0.2531207291234557,0.4816558633689001,0.6183116178966667,0.6194092298094627,0.5981799903636916
847,0.04018277753419222,0.2479188525461747,0.2532278811736334,0.4818081621789585,0.6187433353052018,0.6198409472179978,0.5984823292796958
848,0.04019873031396411,0.24799635774092135,0.25327573951294907,0.481944508209245,0.6190000745860028,0.620156527334339,0.5988435090312397
849,0.04019873031396411,0.24810305691577683,0.2533664859080326,0.4822012474900462,0.6192435726664672,0.6205177070858828,0.5991458479472439
850,0.04019873031396411,0.24815091525509247,0.2534120855432356,0.48251257164806677,0.6195003119472684,0.621008265329958,0.5994614280635848
851,0.04021468309373598,0.2484166397779101,0.2534736379582104,0.48267585295434945,0.6199908701913437,0.6213238454462989,0.5997181673443861
852,0.04026028272893889,0.24881445437269384,0.2535055435177541,0.48276659934943306,0.6203064503076845,0.621626184362303,0.5999616654248503
853,0.04027623550871077,0.2489508004029804,0.253739362481028,0.48295907463582455,0.6205175899532828,0.621987364113847,0.6003228451763943
854,0.04027623550871077,0.2492753657613379,0.2538916612910864,0.48314102030131395,0.6207743292340839,0.6222897030298512,0.6006251840923985
855,0.040321835143913694,0.24945731142682737,0.25398240768617003,0.4833362071671404,0.6210310685148851,0.6226508827813951,0.6009863638439424
856,0.040337787923685565,0.24962285143722268,0.2541892913734478,0.4835022000528579,0.6214627859234203,0.6230120625329392,0.6012431031247438
857,0.040383387558888484,0.24970035663196938,0.2545138567318054,0.48362259330337254,0.6218239656749645,0.6233144014489432,0.6015586832410846
858,0.04044222839442835,0.24989554349779575,0.25465020276209194,0.48371605127789113,0.6220807049557657,0.6236299815652843,0.6019198629926287
859,0.04044222839442835,0.25144701862298874,0.2547277079568386,0.48384968572874265,0.6223374442365668,0.6239455616816252,0.60211776143789
860,0.04045818117420022,0.2515245238177354,0.2547596135163823,0.48442447570546826,0.622594183517368,0.6242479005976295,0.6024789411894339
861,0.04053568636894689,0.251615270212819,0.25477556629615417,0.4845635333151897,0.6228376815978323,0.6244913986780937,0.6028401209409779
862,0.04053568636894689,0.25183810667986867,0.25489867112610376,0.48462508573016444,0.6231532617141732,0.6248525784296375,0.6031424598569821
863,0.04076950533222079,0.25199040548992707,0.25513520166881254,0.484820272595991,0.6233644013597714,0.6252842958381729,0.6034447987729863
864,0.04078545811199266,0.25211079874044173,0.25513520166881254,0.48495707150159967,0.6235490586046958,0.6256571724111682,0.6038059785245301
865,0.04080141089176454,0.25224714477072824,0.25538497341185834,0.4851659524430852,0.6238513975207,0.6259595113271724,0.6040759590056682
866,0.040860251727304404,0.252279050330272,0.25540092619163024,0.485273104493263,0.6241081368015013,0.6263206910787162,0.6044371387572122
867,0.040892157286848155,0.2523565555250187,0.255432831751174,0.4854390973789805,0.6243781172826393,0.6266818708302603,0.6047983185087562
868,0.040924062846391905,0.2524340607197654,0.25555322500168864,0.48560237868526307,0.6247965934908376,0.6271268294391324,0.6051006574247604
869,0.04094001562616378,0.25248191905908096,0.2558099642824898,0.48575513037064383,0.624935651100559,0.6274291683551367,0.6054618371763042
870,0.04095596840593565,0.25258861823393647,0.2558099642824898,0.4858029887099594,0.6251923903813604,0.6277315072711407,0.6057774172926454
871,0.04101480924147551,0.25281145470098615,0.2558847578978016,0.4859074291807023,0.6254947292973643,0.6282220655152158,0.6060797562086495
872,0.04106040887667843,0.2530390000016785,0.25595955151311334,0.48608937484619175,0.6257970682133684,0.6285244044312198,0.6063820951246535
873,0.04106040887667843,0.2532045400120739,0.2560931859639649,0.48619652689636944,0.6260538074941696,0.628839984547561,0.6067432748761977
874,0.041167560926856146,0.25369084229782846,0.2561839323590485,0.486537497909821,0.6263561464101738,0.629155564663902,0.6071044546277414
875,0.041183513706628025,0.2539433256203092,0.25633351958967204,0.486712476037555,0.6266128856909751,0.6296169289278682,0.6074200347440827
876,0.041183513706628025,0.25420905014312684,0.2563923604252119,0.48678998123230166,0.6269990034643074,0.6298604270083327,0.6076900152252206
877,0.04127471297703386,0.2545792151366873,0.2565419476558354,0.48708535261055036,0.6272557427451085,0.6301627659243366,0.6082261731044987
878,0.04132257131634949,0.25461112069623104,0.25813003717421484,0.487235392716496,0.6274536411903698,0.6304651048403407,0.6084829123853001
879,0.04136817095155241,0.2546886258909777,0.25823718922439254,0.48734254476667377,0.627769221306711,0.6307218441211419,0.6084829123853001
880,0.04138412373132428,0.2547793722860613,0.2582531420041644,0.48743329116175743,0.6280848014230519,0.630978583401943,0.6084829123853001
881,0.04138412373132428,0.2548860714609168,0.2586205954182899,0.48756963719204394,0.628400381539393,0.6312353226827444,0.6084988651650719
882,0.041442964566864145,0.2550929551481946,0.2587865883040075,0.48767407766278675,0.6287027204553971,0.6315965024342882,0.6084988651650719
883,0.041442964566864145,0.25518370154327824,0.25886409349875417,0.4878400705485043,0.6289727009365352,0.6318664829154265,0.6085148179448437
884,0.04169273630990992,0.25523155988259383,0.25893888711406593,0.487914864163816,0.6292750398525393,0.6323114415242987,0.6085626762841595
885,0.04173833594511285,0.25527941822190947,0.25907523314435243,0.4880352574143307,0.6295906199688804,0.63250933996956,0.6085626762841595
886,0.04175428872488472,0.2553113237814532,0.25921157917463894,0.48814195658918613,0.6298473592496817,0.632824920085901,0.6085786290639312
887,0.04175428872488472,0.2555065106472796,0.2593319724251536,0.4882783026194727,0.630090857330146,0.633127259001905,0.6085786290639312
888,0.041815841139859505,0.2555543689865952,0.25951391809064306,0.4886352264126962,0.6304520370816898,0.6334428391182462,0.6091147869432092
889,0.041831793919631384,0.25558627454613897,0.2595914232853897,0.4887715724429827,0.631117573453499,0.6337584192345871,0.6095921039869474
890,0.041847746699403256,0.25580911101318865,0.25977336895087916,0.4891534342579945,0.6317242689897682,0.6340151585153885,0.6101282618662254
891,0.041847746699403256,0.25606159433566933,0.25980527451042296,0.4894059175804752,0.6320854487413121,0.6343307386317293,0.6103850011470265
892,0.041847746699403256,0.25619794036595583,0.25995757332048136,0.4898922198662298,0.6323421880221134,0.6348212968758045,0.6109211590263044
893,0.04186369947917513,0.2562886867610395,0.26009120777133293,0.4900582127519474,0.6328783459013914,0.6350059541207289,0.6111778983071058
894,0.04186369947917513,0.256395385935895,0.2602567477817283,0.49042883062083004,0.6331939260177324,0.635542112000007,0.6114934784234468
895,0.041922540314715,0.2565449731665185,0.26027270056150015,0.4905651766511166,0.6339050620247446,0.635844450916011,0.6117958173394509
896,0.041984092729689795,0.25674016003234484,0.2603183001967031,0.49098094127987996,0.6341485601052088,0.6361467898320152,0.6121113974557919
897,0.04204293356522966,0.2567720655918886,0.2603798526116779,0.4911469341655975,0.6346391183492838,0.6366241068757533,0.6124137363717961
898,0.04204293356522966,0.2569084116221751,0.26177230238890875,0.49126732741611207,0.6351164353930219,0.6371146651198283,0.6128910534155342
899,0.04204293356522966,0.25700186959669363,0.2618338548038835,0.4916374924096726,0.6353599334734863,0.6372081230943469,0.6133683704592723
900,0.04205888634500153,0.2570337751562374,0.2619113599986302,0.491878278910702,0.6357211132250301,0.637569302845891,0.6136839505756133
901,0.04205888634500153,0.2570656807157812,0.26198886519337683,0.4922484439042624,0.6360234521410343,0.637871641761895,0.6141745088196884
902,0.04210448598020445,0.25718607396629584,0.26212249964422846,0.4923847899345489,0.6362213505862956,0.6381872218782362,0.6144768477356927
903,0.04210448598020445,0.2572339323056114,0.2623044453097179,0.49243264827386457,0.6365369307026366,0.6384439611590373,0.6147335870164938
904,0.0423702105030221,0.2572954847205862,0.2624248385602325,0.4925557531038141,0.6368981104541807,0.6387463000750415,0.6149770850969581
905,0.042402116062565845,0.2576360028587156,0.26272292151791615,0.4927509399696405,0.6372004493701848,0.6389897981555056,0.6153043620347505
906,0.04244771569776876,0.2577431549088934,0.2630930865114766,0.4930166644924581,0.6375616291217289,0.6392465374363068,0.6156655417862945
907,0.04244771569776876,0.2580544790669139,0.2632294325417631,0.49326914781493886,0.6378316096028668,0.6395488763523111,0.6160267215378384
908,0.04249331533297169,0.2582613627541917,0.263786272484509,0.4934027822657905,0.6380883488836682,0.639792374432775,0.6163879012893824
909,0.04250926811274357,0.2583844675841413,0.2640519970073266,0.493539128296077,0.6382246949139546,0.6400491137135764,0.6166902402053864
910,0.04250926811274357,0.25850757241409084,0.26420158423795015,0.4936887155267005,0.6384814341947559,0.6402926117940405,0.6169337382858507
911,0.04252522089251544,0.2587144561013687,0.2642950422124687,0.49387337277162485,0.6386337330048143,0.6406081919103817,0.6172360772018547
912,0.04252522089251544,0.25890964296719504,0.2644610350981863,0.49415279137010165,0.6388772310852785,0.6408649311911828,0.6176810358107271
913,0.042774992635561206,0.2591048298330214,0.26449294065773005,0.49448006830789404,0.6392384108368224,0.641108429271647,0.6178333346207854
914,0.042774992635561206,0.25915268817233705,0.26461604548767964,0.4946884963740574,0.6394951501176236,0.6413651685524483,0.6181945143723294
915,0.04279094541533309,0.2592005465116527,0.2646479510472234,0.49487044203954683,0.6397974890336279,0.6415630669977097,0.6188468095438017
916,0.043024764378606986,0.2592912929067363,0.264738697442307,0.49506562890537337,0.6399953874788891,0.6418198062785109,0.6191491484598058
917,0.04325858334188088,0.259368798101483,0.2650340688205557,0.49509753446491706,0.6402977263948931,0.6421353863948519,0.6195808658683409
918,0.04327453612165275,0.25941665644079864,0.26506597438009943,0.4952338804952036,0.6404500252049516,0.6424965661463958,0.6198376051491421
919,0.0433064416811965,0.25956624367142206,0.2650819271598713,0.49531138568995026,0.6406935232854158,0.6429150423545942,0.6201531852654832
920,0.04335204131639943,0.25962779608639686,0.26520232041038594,0.49565235670340196,0.641125240693951,0.6431261820001924,0.6204555241814873
921,0.043456481787142204,0.26017293920769125,0.2654548037328666,0.4958046555134603,0.6413687387744154,0.6433696800806568,0.6207122634622885
922,0.043456481787142204,0.26026639718220984,0.2655295973481783,0.49599984237928674,0.6416387192555533,0.643613178161121,0.6210278435786295
923,0.04373590038561902,0.2605348332844624,0.26566594337846483,0.4962565816600879,0.6419410581715576,0.643915517077125,0.6212257420238908
924,0.043910878513353055,0.26058269162377806,0.2659476206810544,0.4964358157461425,0.6422566382878986,0.6441722563579261,0.6216574594324261
925,0.04395647814855597,0.26073499043383647,0.266213345203872,0.496604520211295,0.6425133775686998,0.6443701548031875,0.6219730395487671
926,0.04395647814855597,0.26076689599338027,0.26624525076341576,0.49690414754786416,0.6428745573202437,0.6446268940839885,0.6221576967936915
927,0.04419029711182987,0.260798801552924,0.2663359971584994,0.4971608868286654,0.6430268561303021,0.645058611492524,0.6224276772748298
928,0.04425184952680467,0.2608466598922396,0.26636790271804317,0.49728128007918,0.6431791549403606,0.6453609504085281,0.6227432573911708
929,0.044267802306576544,0.2609533590670951,0.26650424874832973,0.4975517134356403,0.643377053385622,0.6457221301600721,0.6229279146360951
930,0.044267802306576544,0.2610149114820699,0.26654984838353263,0.4977924999366697,0.6436926335019629,0.6461406063682703,0.6234184728801703
931,0.044283755086348416,0.26120584238957584,0.2668584609621183,0.4978996519868473,0.644053813253507,0.6463841044487347,0.6237208117961743
932,0.044329354721551334,0.26128063600488755,0.2669948069924048,0.4980656448725649,0.6443105525343081,0.6466276025291988,0.6239451926421096
933,0.044329354721551334,0.2615331193273682,0.2669948069924048,0.4981727969227426,0.6448011107783831,0.6470137203025311,0.6241430910873709
934,0.04440414833686308,0.26156502488691197,0.2672196407136623,0.49827994897292044,0.6453372686576613,0.6472116187477925,0.6243409895326322
935,0.04442010111663495,0.26164253008165866,0.2672971459084089,0.4983574541676671,0.6455940079384622,0.6475139576637966,0.6245977288134335
936,0.04443605389640682,0.2616584828614305,0.26743620351813036,0.4984805589976166,0.6457463067485207,0.647653015273518,0.6248412268938975
937,0.04443605389640682,0.2616744356412024,0.2676313903839568,0.4986009522481312,0.6459442051937822,0.6479229957546562,0.6250979661746989
938,0.04466987285968072,0.26172229398051805,0.2677544952139064,0.4990899661133207,0.6462465441097862,0.6481797350354573,0.6255004896031252
939,0.04466987285968072,0.26192917766779583,0.267888129664758,0.4992719117788102,0.6465488830257904,0.6484364743162586,0.6257572288839265
940,0.044685825639452594,0.2620039712831076,0.2681698069673475,0.4994219518847559,0.6469100627773342,0.6487388132322628,0.6262477871280014
941,0.04474466647499246,0.2623125838616932,0.2686603652114226,0.49960389755024537,0.6471800432584726,0.6490411521482666,0.6265045264088027
942,0.04480350731053232,0.26241928303654866,0.26888320167847224,0.49970833802098813,0.6474367825392736,0.6491802097579882,0.6268657061603466
943,0.04480350731053232,0.2625100294316323,0.26901954770875874,0.49997677412324065,0.647647922184872,0.6495413895095321,0.627063604605608
944,0.044865059725507125,0.26254193499117606,0.2690514532683025,0.5001131201535272,0.6478590618304703,0.6499025692610761,0.627365943521612
945,0.04495580612059073,0.26267828102146257,0.26914219966338615,0.5002950658190167,0.6481025599109345,0.6501593085418773,0.6279021014008901
946,0.04495580612059073,0.26303520481468606,0.26939197140643195,0.5006948776680081,0.6485798769546726,0.6503116073519358,0.6282044403168943
947,0.0450146469561306,0.26323039168051243,0.2694398297457476,0.5007883356425267,0.6490571939984109,0.6506727871034796,0.6284611795976954
948,0.0450146469561306,0.263364026131364,0.26982169156075936,0.5008790820376103,0.6493139332792119,0.6509883672198208,0.6287767597140365
949,0.04506024659133353,0.26348713096131365,0.27018760059599933,0.5010742689034366,0.649675113030756,0.6513495469713647,0.6290923398303776
950,0.04510584622653644,0.2635190365208574,0.27030799384651394,0.5012270205888173,0.649931852311557,0.6515930450518289,0.6293623203115156
951,0.04512179900630831,0.26359654171560404,0.2703398994060577,0.501350125418767,0.6501297507568183,0.6518497843326302,0.6295602187567769
952,0.045137751786080184,0.26387821901819364,0.27056273587310736,0.5015320710842563,0.6503144080017428,0.6521521232486343,0.6298169580375782
953,0.045137751786080184,0.26396896541327725,0.270683129123622,0.5015776707194594,0.6505123064470041,0.6523956213290987,0.6300280976831765
954,0.045387523529125964,0.264000870972821,0.2709971648610775,0.501698063969974,0.6508146453630083,0.6527112014454397,0.6302848369639775
955,0.045387523529125964,0.2640916173679046,0.27124964818355823,0.5020522761837625,0.6511758251145522,0.652909099890701,0.6308209948432558
956,0.04540347630889784,0.26454872567355037,0.2712975065228739,0.502231510269817,0.6514781640305565,0.6531202395362993,0.6311821745947996
957,0.045419429088669715,0.264596584012866,0.27154998984535456,0.5024134559353065,0.6517216621110207,0.6533769788171004,0.6314845135108039
958,0.045419429088669715,0.2647329300431525,0.27156594262512646,0.5026998420715388,0.6522578199902986,0.6536204768975646,0.6318456932623476
959,0.04549422270398145,0.26529402594421886,0.2715818954048983,0.5028498821774846,0.6525601589063027,0.6538772161783658,0.6320891913428119
960,0.045539822339184376,0.2653418842835345,0.27172095301461974,0.5029862282077712,0.6527580573515641,0.654133955459167,0.632345930623613
961,0.045539822339184376,0.2654193894782812,0.27187325182467814,0.5032726143440033,0.6530147966323653,0.6543906947399682,0.6326615107399541
962,0.04560137475415916,0.2654968946730279,0.27196399821976175,0.5034974480652606,0.6533171355483695,0.6547062748563092,0.6330226904914981
963,0.04560137475415916,0.2657037783603056,0.2721591850855881,0.5036337940955472,0.6535606336288337,0.6549497729367736,0.6332205889367596
964,0.04560137475415916,0.26573568391984936,0.272350115993094,0.5038835658385931,0.6538041317092979,0.6552065122175748,0.6337567468160377
965,0.04560137475415916,0.265783542259165,0.27238202155263785,0.5039907178887707,0.6540020301545592,0.6555088511335788,0.6341884642245729
966,0.04560137475415916,0.26589024143402046,0.27239797433240975,0.5043476416819942,0.6542720106356973,0.6558700308851227,0.6344319623050371
967,0.04560137475415916,0.26611307790107014,0.27250512638258745,0.5045724754032517,0.6546331903872413,0.656067929330384,0.6346298607502983
968,0.04566021558969902,0.26618787151638185,0.27259587277767106,0.5048132619042809,0.6552398859235106,0.6562658277756453,0.6349454408666395
969,0.04571905642523889,0.2662786179114655,0.27302333422788577,0.5049204139544586,0.6555422248395147,0.6565093258561098,0.6353066206181832
970,0.04571905642523889,0.26635612310621215,0.2731008394226324,0.5049979191492052,0.6559151014125101,0.6566939831010341,0.6355177602637816
971,0.045750961984782644,0.2678986129893887,0.27314643905783537,0.5050913771237238,0.656217440328514,0.6569374811814984,0.6358333403801227
972,0.045766914764554516,0.2680509117994471,0.27341216358065307,0.5052892755689852,0.6564741796093153,0.6571809792619626,0.6360900796609238
973,0.04578286754432639,0.26809877013876277,0.2735325568311677,0.5054712212344746,0.6566264784193738,0.6574244773424269,0.636392418576928
974,0.045814773103870145,0.26836449466158036,0.27366619128201924,0.5056212613404204,0.6568699764998379,0.6576812166232281,0.6366491578577291
975,0.045830725883642016,0.26842604707655515,0.27374369647676594,0.5057708485710438,0.6571855566161791,0.6579247147036923,0.6368926559381934
976,0.045830725883642016,0.26848759949152995,0.27380524889174074,0.5059500826570984,0.6576628736599172,0.6581682127841565,0.6371361540186578
977,0.04586263144318577,0.26856510468627665,0.2738371544512845,0.5060567818319538,0.6579652125759213,0.6583661112294178,0.6374973337702017
978,0.045878584222957645,0.26859701024582044,0.27407097341455844,0.5061935807375625,0.6581498698208457,0.658668450145422,0.6377540730510027
979,0.045878584222957645,0.2686289158053642,0.2741325258295332,0.5065049048955832,0.65839336790131,0.658925189426223,0.6381401908243353
980,0.045878584222957645,0.2687812146154226,0.27425291908004784,0.5066280097255328,0.6585456667113683,0.6594025064699612,0.6384425297403394
981,0.04589453700272952,0.26881312017496634,0.2745054024025286,0.5067967141906852,0.6587891647918326,0.6596592457507626,0.6386271869852637
982,0.04591048978250139,0.26890386657004994,0.2747461889035579,0.5069171074411999,0.6589870632370939,0.6599748258671033,0.6386431397650355
983,0.046144308745775284,0.2703419159824837,0.2748825349338444,0.5070242594913776,0.6591393620471524,0.6602771647831075,0.6386431397650355
984,0.04619216708509091,0.2704326623775673,0.27495732854915617,0.5071446527418922,0.6593828601276166,0.6605206628635718,0.6386431397650355
985,0.04620811986486279,0.27046456793711104,0.2751233214348737,0.50725180479207,0.6596851990436206,0.6606273620384273,0.6386431397650355
986,0.04625371950006571,0.2704964734966548,0.2751848738498486,0.5074041036021284,0.659883097488882,0.6608841013192285,0.6386431397650355
987,0.04636087155024342,0.2706195783266044,0.27535985197758256,0.507481608796875,0.660185436404886,0.6611540818003666,0.6386590925448075
988,0.04636087155024342,0.2709309024846249,0.2757008229910342,0.5076476016825927,0.6605466161564301,0.661540199573699,0.6386750453245793
989,0.04636087155024342,0.27102164887970853,0.27582392782098375,0.5080045254758161,0.6608489550724342,0.6618425384897032,0.6386750453245793
990,0.04643566516555516,0.27112834805456404,0.27613254039956936,0.5081568242858745,0.6609880126821557,0.6620404369349645,0.6388500234523133
991,0.04643566516555516,0.27133523174184176,0.276252933650084,0.5082772175363891,0.66123151076262,0.6623427758509685,0.6388500234523133
992,0.04643566516555516,0.2715171774073312,0.2764438645575899,0.5086341413296126,0.6614882500434212,0.6625995151317697,0.6393861813315913
993,0.04645161794532704,0.27176966072981196,0.27650270539312977,0.5088297810707614,0.6619788082874961,0.6626929731062883,0.6400973173386034
994,0.04645161794532704,0.2718471659245586,0.27658021058787646,0.5091750080425335,0.6624561253312343,0.6628452719163467,0.6403996562546074
995,0.04645161794532704,0.2719538650994141,0.276746203473594,0.5093569537080228,0.6627425114674665,0.6630887699968109,0.6406431543350717
996,0.04648352350487079,0.2720605642742696,0.2769573431191923,0.5095361877940774,0.6629992507482677,0.6632866684420723,0.6409454932510759
997,0.04649947628464266,0.2722674479615474,0.27698924867873603,0.5096109814093892,0.6632856368845,0.6634978080876706,0.6412022325318768
998,0.04673329524791657,0.272358194356631,0.27702115423827983,0.5097313746599038,0.6636468166360439,0.663636865697392,0.6417383904111549
999,0.04679484766289135,0.272358194356631,0.27723003517976536,0.5099133203253933,0.6638903147165081,0.6638347641426533,0.6420995701626991
1000,0.04679484766289135,0.27240605269594664,0.27726194073930915,0.5102219329039789,0.6643087909247065,0.6640326625879146,0.642635728041977
1001,0.04679484766289135,0.27242200547571854,0.277498471282018,0.5106965383682821,0.6646111298407107,0.6642438022335129,0.6429969077935209
1002,0.046840447298094265,0.27258754548611386,0.277498471282018,0.5108169316187967,0.6650884468844487,0.6644873003139773,0.6432992467095251
1003,0.04711986589657109,0.2726623391014256,0.2777053549692957,0.5111192705348009,0.6653907858004529,0.6648484800655211,0.6436015856255292
1004,0.047135818676342964,0.27269424466096936,0.27783898942014734,0.5113717538572816,0.6658225032089881,0.6650919781459854,0.6440921438696042
1005,0.047135818676342964,0.2727261502205131,0.2779005418351222,0.5114761943280244,0.6660792424897894,0.6654531578975295,0.6443944827856084
1006,0.047135818676342964,0.27303747437853365,0.27793244739466594,0.5119079117365596,0.6663359817705905,0.6657231383786674,0.6447556625371523
1007,0.047151771456114835,0.27334608695711926,0.2779939998096407,0.512087145822614,0.6664882805806489,0.6662592962579457,0.6452329795808905
1008,0.04719737109131776,0.27343954493163786,0.2780555522246155,0.5122367330532376,0.6667906194966531,0.6665748763742865,0.645605856153886
1009,0.04722927665086151,0.27350109734661265,0.27833722952720497,0.5123438851034153,0.6670473587774541,0.6668316156550878,0.6461420140331638
1010,0.04730678184560819,0.2735758909619244,0.27836913508674876,0.5125846716044447,0.6673496976934582,0.6671339545710919,0.646339912478425
1011,0.04730678184560819,0.27360779652146816,0.2785510807522382,0.5127479529107272,0.6675475961387196,0.667436293487096,0.6467010922299693
1012,0.04732273462538006,0.27392183225892364,0.27873031483829275,0.5131477647597187,0.6679087758902635,0.6676930327678972,0.6470166723463102
1013,0.04732273462538006,0.2740741310689821,0.2788799020689162,0.5133110460660014,0.6682111148062676,0.6679365308483614,0.6472734116271114
1014,0.04733868740515193,0.2742810147562598,0.2790458949546338,0.5135518325670307,0.668350172415989,0.6681932701291626,0.6475757505431156
1015,0.04735464018492381,0.2742969675360317,0.2790778005141775,0.51379261906806,0.6685480708612505,0.6684500094099638,0.6477280493531741
1016,0.04735464018492381,0.2743585199510065,0.2791525941294893,0.5139130123185747,0.6688504097772546,0.668706748690765,0.6480303882691781
1017,0.04737059296469568,0.27451081876106487,0.279184499689033,0.5140037587136582,0.6691527486932586,0.6690090876067691,0.6483459683855192
1018,0.04737059296469568,0.2745883239558116,0.27942528619006235,0.5141993984548069,0.6695139284448026,0.6693246677231101,0.6487071481370631
1019,0.04737059296469568,0.2747952076430894,0.2794571917496061,0.5143813441202963,0.6698751081963467,0.6696270066391142,0.6490094870530673
1020,0.04738654574446755,0.275063643745342,0.2795479381446897,0.514456137735608,0.6701318474771479,0.6698116638840387,0.6492529851335315
1021,0.04738654574446755,0.2754911051955567,0.27962273176000146,0.5145468841306916,0.6704930272286919,0.6700095623293,0.6495097244143326
1022,0.047402498524239424,0.2755818515906403,0.279788724645719,0.5146832301609782,0.6707365253091561,0.670311901245304,0.6497208640599309
1023,0.047418451304011316,0.27576108567669483,0.27987992391612493,0.5148492230466958,0.6709344237544175,0.6705686405261052,0.6499643621403952
1024,0.047652270267285204,0.2758518320717785,0.27989587669589683,0.5149669047177755,0.6711323221996787,0.6708709794421094,0.6502078602208595
1025,0.047652270267285204,0.27594257846686204,0.27998662309098044,0.5151620915836019,0.6714346611156827,0.6711865595584503,0.6505690399724032
1026,0.047756710738027994,0.2760921656974855,0.28009332226583583,0.5152368851989136,0.6717370000316869,0.6714888984744545,0.6510007573809385
1027,0.047772663517799865,0.2764623306910459,0.2802296682961224,0.5154320720647402,0.6719348984769482,0.6717912373904588,0.6512118970265368
1028,0.04812687573158843,0.27661191792166945,0.2802615738556662,0.5155228184598237,0.6722960782284921,0.6720479766712599,0.6515259327639924
1029,0.04812687573158843,0.27671861709652495,0.2803952083065178,0.5157047641253132,0.6727733952722303,0.6722914747517241,0.6520032498077305
1030,0.0481428285113603,0.2768253162713804,0.2805861392140237,0.5159291449712483,0.6730889753885714,0.6724893731969854,0.6522732302888685
1031,0.04818842814656321,0.2770321999586582,0.2806768856091073,0.5160335854419911,0.6731824333630899,0.6727593536781236,0.6525755692048727
1032,0.04823628648587883,0.277064105518202,0.281176881970521,0.5162743719430204,0.673425931443554,0.6730616925941277,0.6528190672853371
1033,0.04853165786412753,0.2772136927488254,0.28135882763601044,0.516760674228775,0.6737415115598953,0.6733772727104689,0.6531214062013412
1034,0.04854761064389941,0.27736599155888386,0.28144957403109405,0.5168381794235216,0.6739394100051564,0.6735163303201902,0.6533781454821422
1035,0.04862240425921115,0.27745673795396747,0.28149517366629695,0.5169745254538083,0.6742549901214977,0.6738186692361943,0.6537393252336864
1036,0.04863835703898302,0.27759308398425403,0.2815430320056126,0.5171378067600909,0.6743940477312192,0.6739253684110498,0.6540093057148244
1037,0.04863835703898302,0.2777999676715318,0.2816337784006962,0.5173785932611202,0.6746375458116833,0.6741821076918509,0.6542660449956255
1038,0.04887217600225692,0.2778774728662785,0.2817701244309828,0.517410498820664,0.6747310037862019,0.6743800061371122,0.6545227842764268
1039,0.049051410088311445,0.27802977167633686,0.28178607721075466,0.5174720512356388,0.6749877430670032,0.6745779045823735,0.6548251231924309
