metric,method_a,method_b,topics_total,censored_topics,topic,status,difference
depth_per_positive_at_80,seed_similarity,uncertainty,5,"C12,C15,C16,C18,GCRIM",GCRIM,CENSORED,CENSORED
depth_per_positive_at_80,seed_similarity,auto_tar,5,"C12,C15,C16,C18,GCRIM",C12,CENSORED,CENSORED
depth_per_positive_at_80,seed_similarity,auto_tar,5,"C12,C15,C16,C18,GCRIM",C15,CENSORED,CENSORED
depth_per_positive_at_80,seed_similarity,auto_tar,5,"C12,C15,C16,C18,GCRIM",C16,CENSORED,CENSORED
depth_per_positive_at_80,seed_similarity,auto_tar,5,"C12,C15,C16,C18,GCRIM",C18,CENSORED,CENSORED
depth_per_positive_at_80,seed_similarity,auto_tar,5,"C12,C15,C16,C18,GCRIM",GCRIM,CENSORED,CENSORED
depth_per_positive_at_80,seed_similarity,fixed_20,5,"C12,C15,C16,C18,GCRIM",C12,CENSORED,CENSORED
depth_per_positive_at_80,seed_similarity,fixed_20,5,"C12,C15,C16,C18,GCRIM",C15,CENSORED,CENSORED
depth_per_positive_at_80,seed_similarity,fixed_20,5,"C12,C15,C16,C18,GCRIM",C16,CENSORED,CENSORED
depth_per_positive_at_80,seed_similarity,fixed_20,5,"C12,C15,C16,C18,GCRIM",C18,CENSORED,CENSORED
depth_per_positive_at_80,seed_similarity,fixed_20,5,"C12,C15,C16,C18,GCRIM",GCRIM,CENSORED,CENSORED
depth_per_positive_at_80,seed_similarity,explore_10,5,"C12,C15,C16,C18,GCRIM",C12,CENSORED,CENSORED
depth_per_positive_at_80,seed_similarity,explore_10,5,"C12,C15,C16,C18,GCRIM",C15,CENSORED,CENSORED
depth_per_positive_at_80,seed_similarity,explore_10,5,"C12,C15,C16,C18,GCRIM",C16,CENSORED,CENSORED
depth_per_positive_at_80,seed_similarity,explore_10,5,"C12,C15,C16,C18,GCRIM",C18,CENSORED,CENSORED
depth_per_positive_at_80,seed_similarity,explore_10,5,"C12,C15,C16,C18,GCRIM",GCRIM,CENSORED,CENSORED
depth_per_positive_at_80,frozen_svm,uncertainty,5,"C12,C15,C16,C18,GCRIM",C12,CENSORED,CENSORED
depth_per_positive_at_80,frozen_svm,uncertainty,5,"C12,C15,C16,C18,GCRIM",C15,CENSORED,CENSORED
depth_per_positive_at_80,frozen_svm,uncertainty,5,"C12,C15,C16,C18,GCRIM",C16,CENSORED,CENSORED
depth_per_positive_at_80,frozen_svm,uncertainty,5,"C12,C15,C16,C18,GCRIM",C18,CENSORED,CENSORED
depth_per_positive_at_80,frozen_svm,uncertainty,5,"C12,C15,C16,C18,GCRIM",GCRIM,CENSORED,CENSORED
depth_per_positive_at_80,frozen_svm,auto_tar,5,"C12,C15,C16,C18,GCRIM",C12,CENSORED,CENSORED
depth_per_positive_at_80,frozen_svm,auto_tar,5,"C12,C15,C16,C18,GCRIM",C15,CENSORED,CENSORED
depth_per_positive_at_80,frozen_svm,auto_tar,5,"C12,C15,C16,C18,GCRIM",C16,CENSORED,CENSORED
depth_per_positive_at_80,frozen_svm,auto_tar,5,"C12,C15,C16,C18,GCRIM",C18,CENSORED,CENSORED
depth_per_positive_at_80,frozen_svm,auto_tar,5,"C12,C15,C16,C18,GCRIM",GCRIM,CENSORED,CENSORED
depth_per_positive_at_80,frozen_svm,fixed_20,5,"C12,C15,C16,C18,GCRIM",C12,CENSORED,CENSORED
depth_per_positive_at_80,frozen_svm,fixed_20,5,"C12,C15,C16,C18,GCRIM",C15,CENSORED,CENSORED
depth_per_positive_at_80,frozen_svm,fixed_20,5,"C12,C15,C16,C18,GCRIM",C16,CENSORED,CENSORED
depth_per_positive_at_80,frozen_svm,fixed_20,5,"C12,C15,C16,C18,GCRIM",C18,CENSORED,CENSORED
depth_per_positive_at_80,frozen_svm,fixed_20,5,"C12,C15,C16,C18,GCRIM",GCRIM,CENSORED,CENSORED
depth_per_positive_at_80,frozen_svm,explore_10,5,"C12,C15,C16,C18,GCRIM",C12,CENSORED,CENSORED
depth_per_positive_at_80,frozen_svm,explore_10,5,"C12,C15,C16,C18,GCRIM",C15,CENSORED,CENSORED
depth_per_positive_at_80,frozen_svm,explore_10,5,"C12,C15,C16,C18,GCRIM",C16,CENSORED,CENSORED
depth_per_positive_at_80,frozen_svm,explore_10,5,"C12,C15,C16,C18,GCRIM",C18,CENSORED,CENSORED
depth_per_positive_at_80,frozen_svm,explore_10,5,"C12,C15,C16,C18,GCRIM",GCRIM,CENSORED,CENSORED
depth_per_positive_at_80,uncertainty,auto_tar,5,"C15,GCRIM",C12,OBSERVED,2.6762904636920384
depth_per_positive_at_80,uncertainty,auto_tar,5,"C15,GCRIM",C15,CENSORED,CENSORED
depth_per_positive_at_80,uncertainty,auto_tar,5,"C15,GCRIM",C16,OBSERVED,-0.23809523809523808
depth_per_positive_at_80,uncertainty,auto_tar,5,"C15,GCRIM",C18,OBSERVED,1.8689010487916096
depth_per_positive_at_80,uncertainty,auto_tar,5,"C15,GCRIM",GCRIM,CENSORED,CENSORED
depth_per_positive_at_80,uncertainty,fixed_20,5,"C15,GCRIM",C12,OBSERVED,2.8451443569553807
depth_per_positive_at_80,uncertainty,fixed_20,5,"C15,GCRIM",C15,CENSORED,CENSORED
depth_per_positive_at_80,uncertainty,fixed_20,5,"C15,GCRIM",C16,OBSERVED,0.0
depth_per_positive_at_80,uncertainty,fixed_20,5,"C15,GCRIM",C18,OBSERVED,1.880984952120383
depth_per_positive_at_80,uncertainty,fixed_20,5,"C15,GCRIM",GCRIM,CENSORED,CENSORED
depth_per_positive_at_80,uncertainty,explore_10,5,"C15,GCRIM",C12,OBSERVED,2.643044619422572
depth_per_positive_at_80,uncertainty,explore_10,5,"C15,GCRIM",C15,CENSORED,CENSORED
depth_per_positive_at_80,uncertainty,explore_10,5,"C15,GCRIM",C16,OBSERVED,-0.013605442176870748
depth_per_positive_at_80,uncertainty,explore_10,5,"C15,GCRIM",C18,OBSERVED,1.7770177838577292
depth_per_positive_at_80,uncertainty,explore_10,5,"C15,GCRIM",GCRIM,CENSORED,CENSORED
depth_per_positive_at_80,auto_tar,fixed_20,5,,C12,OBSERVED,0.16885389326334208
depth_per_positive_at_80,auto_tar,fixed_20,5,,C15,OBSERVED,0.025604211533859774
depth_per_positive_at_80,auto_tar,fixed_20,5,,C16,OBSERVED,0.23809523809523808
depth_per_positive_at_80,auto_tar,fixed_20,5,,C18,OBSERVED,0.01208390332877337
depth_per_positive_at_80,auto_tar,fixed_20,5,,GCRIM,OBSERVED,0.01706384230656075
depth_per_positive_at_80,auto_tar,explore_10,5,,C12,OBSERVED,-0.033245844269466314
depth_per_positive_at_80,auto_tar,explore_10,5,,C15,OBSERVED,-0.050889367472282045
depth_per_positive_at_80,auto_tar,explore_10,5,,C16,OBSERVED,0.22448979591836735
depth_per_positive_at_80,auto_tar,explore_10,5,,C18,OBSERVED,-0.09188326493388053
depth_per_positive_at_80,auto_tar,explore_10,5,,GCRIM,OBSERVED,-0.0656075316269491
depth_per_positive_at_80,fixed_20,explore_10,5,,C12,OBSERVED,-0.2020997375328084
depth_per_positive_at_80,fixed_20,explore_10,5,,C15,OBSERVED,-0.07649357900614182
depth_per_positive_at_80,fixed_20,explore_10,5,,C16,OBSERVED,-0.013605442176870748
depth_per_positive_at_80,fixed_20,explore_10,5,,C18,OBSERVED,-0.1039671682626539
depth_per_positive_at_80,fixed_20,explore_10,5,,GCRIM,OBSERVED,-0.08267137393350986
depth_per_positive_at_90,random,seed_similarity,5,"C12,C15,C16,C18,GCRIM",C12,CENSORED,CENSORED
depth_per_positive_at_90,random,seed_similarity,5,"C12,C15,C16,C18,GCRIM",C15,CENSORED,CENSORED
depth_per_positive_at_90,random,seed_similarity,5,"C12,C15,C16,C18,GCRIM",C16,CENSORED,CENSORED
depth_per_positive_at_90,random,seed_similarity,5,"C12,C15,C16,C18,GCRIM",C18,CENSORED,CENSORED
depth_per_positive_at_90,random,seed_similarity,5,"C12,C15,C16,C18,GCRIM",GCRIM,CENSORED,CENSORED
depth_per_positive_at_90,random,frozen_svm,5,"C12,C15,C16,C18,GCRIM",C12,CENSORED,CENSORED
depth_per_positive_at_90,random,frozen_svm,5,"C12,C15,C16,C18,GCRIM",C15,CENSORED,CENSORED
depth_per_positive_at_90,random,frozen_svm,5,"C12,C15,C16,C18,GCRIM",C16,CENSORED,CENSORED
depth_per_positive_at_90,random,frozen_svm,5,"C12,C15,C16,C18,GCRIM",C18,CENSORED,CENSORED
depth_per_positive_at_90,random,frozen_svm,5,"C12,C15,C16,C18,GCRIM",GCRIM,CENSORED,CENSORED
depth_per_positive_at_90,random,uncertainty,5,"C12,C15,C16,C18,GCRIM",C12,CENSORED,CENSORED
depth_per_positive_at_90,random,uncertainty,5,"C12,C15,C16,C18,GCRIM",C15,CENSORED,CENSORED
depth_per_positive_at_90,random,uncertainty,5,"C12,C15,C16,C18,GCRIM",C16,CENSORED,CENSORED
depth_per_positive_at_90,random,uncertainty,5,"C12,C15,C16,C18,GCRIM",C18,CENSORED,CENSORED
depth_per_positive_at_90,random,uncertainty,5,"C12,C15,C16,C18,GCRIM",GCRIM,CENSORED,CENSORED
depth_per_positive_at_90,random,auto_tar,5,"C12,C15,C16,C18,GCRIM",C12,CENSORED,CENSORED
depth_per_positive_at_90,random,auto_tar,5,"C12,C15,C16,C18,GCRIM",C15,CENSORED,CENSORED
depth_per_positive_at_90,random,auto_tar,5,"C12,C15,C16,C18,GCRIM",C16,CENSORED,CENSORED
depth_per_positive_at_90,random,auto_tar,5,"C12,C15,C16,C18,GCRIM",C18,CENSORED,CENSORED
depth_per_positive_at_90,random,auto_tar,5,"C12,C15,C16,C18,GCRIM",GCRIM,CENSORED,CENSORED
depth_per_positive_at_90,random,fixed_20,5,"C12,C15,C16,C18,GCRIM",C12,CENSORED,CENSORED
depth_per_positive_at_90,random,fixed_20,5,"C12,C15,C16,C18,GCRIM",C15,CENSORED,CENSORED
depth_per_positive_at_90,random,fixed_20,5,"C12,C15,C16,C18,GCRIM",C16,CENSORED,CENSORED
depth_per_positive_at_90,random,fixed_20,5,"C12,C15,C16,C18,GCRIM",C18,CENSORED,CENSORED
depth_per_positive_at_90,random,fixed_20,5,"C12,C15,C16,C18,GCRIM",GCRIM,CENSORED,CENSORED
depth_per_positive_at_90,random,explore_10,5,"C12,C15,C16,C18,GCRIM",C12,CENSORED,CENSORED
depth_per_positive_at_90,random,explore_10,5,"C12,C15,C16,C18,GCRIM",C15,CENSORED,CENSORED
depth_per_positive_at_90,random,explore_10,5,"C12,C15,C16,C18,GCRIM",C16,CENSORED,CENSORED
depth_per_positive_at_90,random,explore_10,5,"C12,C15,C16,C18,GCRIM",C18,CENSORED,CENSORED
depth_per_positive_at_90,random,explore_10,5,"C12,C15,C16,C18,GCRIM",GCRIM,CENSORED,CENSORED
depth_per_positive_at_90,seed_similarity,frozen_svm,5,"C12,C15,C16,C18,GCRIM",C12,CENSORED,CENSORED
depth_per_positive_at_90,seed_similarity,frozen_svm,5,"C12,C15,C16,C18,GCRIM",C15,CENSORED,CENSORED
depth_per_positive_at_90,seed_similarity,frozen_svm,5,"C12,C15,C16,C18,GCRIM",C16,CENSORED,CENSORED
depth_per_positive_at_90,seed_similarity,frozen_svm,5,"C12,C15,C16,C18,GCRIM",C18,CENSORED,CENSORED
depth_per_positive_at_90,seed_similarity,frozen_svm,5,"C12,C15,C16,C18,GCRIM",GCRIM,CENSORED,CENSORED
depth_per_positive_at_90,seed_similarity,uncertainty,5,"C12,C15,C16,C18,GCRIM",C12,CENSORED,CENSORED
depth_per_positive_at_90,seed_similarity,uncertainty,5,"C12,C15,C16,C18,GCRIM",C15,CENSORED,CENSORED
depth_per_positive_at_90,seed_similarity,uncertainty,5,"C12,C15,C16,C18,GCRIM",C16,CENSORED,CENSORED
depth_per_positive_at_90,seed_similarity,uncertainty,5,"C12,C15,C16,C18,GCRIM",C18,CENSORED,CENSORED
depth_per_positive_at_90,seed_similarity,uncertainty,5,"C12,C15,C16,C18,GCRIM",GCRIM,CENSORED,CENSORED
depth_per_positive_at_90,seed_similarity,auto_tar,5,"C12,C15,C16,C18,GCRIM",C12,CENSORED,CENSORED
depth_per_positive_at_90,seed_similarity,auto_tar,5,"C12,C15,C16,C18,GCRIM",C15,CENSORED,CENSORED
depth_per_positive_at_90,seed_similarity,auto_tar,5,"C12,C15,C16,C18,GCRIM",C16,CENSORED,CENSORED
depth_per_positive_at_90,seed_similarity,auto_tar,5,"C12,C15,C16,C18,GCRIM",C18,CENSORED,CENSORED
depth_per_positive_at_90,seed_similarity,auto_tar,5,"C12,C15,C16,C18,GCRIM",GCRIM,CENSORED,CENSORED
depth_per_positive_at_90,seed_similarity,fixed_20,5,"C12,C15,C16,C18,GCRIM",C12,CENSORED,CENSORED
depth_per_positive_at_90,seed_similarity,fixed_20,5,"C12,C15,C16,C18,GCRIM",C15,CENSORED,CENSORED
depth_per_positive_at_90,seed_similarity,fixed_20,5,"C12,C15,C16,C18,GCRIM",C16,CENSORED,CENSORED
depth_per_positive_at_90,seed_similarity,fixed_20,5,"C12,C15,C16,C18,GCRIM",C18,CENSORED,CENSORED
depth_per_positive_at_90,seed_similarity,fixed_20,5,"C12,C15,C16,C18,GCRIM",GCRIM,CENSORED,CENSORED
depth_per_positive_at_90,seed_similarity,explore_10,5,"C12,C15,C16,C18,GCRIM",C12,CENSORED,CENSORED
depth_per_positive_at_90,seed_similarity,explore_10,5,"C12,C15,C16,C18,GCRIM",C15,CENSORED,CENSORED
depth_per_positive_at_90,seed_similarity,explore_10,5,"C12,C15,C16,C18,GCRIM",C16,CENSORED,CENSORED
depth_per_positive_at_90,seed_similarity,explore_10,5,"C12,C15,C16,C18,GCRIM",C18,CENSORED,CENSORED
depth_per_positive_at_90,seed_similarity,explore_10,5,"C12,C15,C16,C18,GCRIM",GCRIM,CENSORED,CENSORED
depth_per_positive_at_90,frozen_svm,uncertainty,5,"C12,C15,C16,C18,GCRIM",C12,CENSORED,CENSORED
depth_per_positive_at_90,frozen_svm,uncertainty,5,"C12,C15,C16,C18,GCRIM",C15,CENSORED,CENSORED
depth_per_positive_at_90,frozen_svm,uncertainty,5,"C12,C15,C16,C18,GCRIM",C16,CENSORED,CENSORED
depth_per_positive_at_90,frozen_svm,uncertainty,5,"C12,C15,C16,C18,GCRIM",C18,CENSORED,CENSORED
depth_per_positive_at_90,frozen_svm,uncertainty,5,"C12,C15,C16,C18,GCRIM",GCRIM,CENSORED,CENSORED
depth_per_positive_at_90,frozen_svm,auto_tar,5,"C12,C15,C16,C18,GCRIM",C12,CENSORED,CENSORED
depth_per_positive_at_90,frozen_svm,auto_tar,5,"C12,C15,C16,C18,GCRIM",C15,CENSORED,CENSORED
depth_per_positive_at_90,frozen_svm,auto_tar,5,"C12,C15,C16,C18,GCRIM",C16,CENSORED,CENSORED
depth_per_positive_at_90,frozen_svm,auto_tar,5,"C12,C15,C16,C18,GCRIM",C18,CENSORED,CENSORED
depth_per_positive_at_90,frozen_svm,auto_tar,5,"C12,C15,C16,C18,GCRIM",GCRIM,CENSORED,CENSORED
depth_per_positive_at_90,frozen_svm,fixed_20,5,"C12,C15,C16,C18,GCRIM",C12,CENSORED,CENSORED
depth_per_positive_at_90,frozen_svm,fixed_20,5,"C12,C15,C16,C18,GCRIM",C15,CENSORED,CENSORED
depth_per_positive_at_90,frozen_svm,fixed_20,5,"C12,C15,C16,C18,GCRIM",C16,CENSORED,CENSORED
depth_per_positive_at_90,frozen_svm,fixed_20,5,"C12,C15,C16,C18,GCRIM",C18,CENSORED,CENSORED
depth_per_positive_at_90,frozen_svm,fixed_20,5,"C12,C15,C16,C18,GCRIM",GCRIM,CENSORED,CENSORED
depth_per_positive_at_90,frozen_svm,explore_10,5,"C12,C15,C16,C18,GCRIM",C12,CENSORED,CENSORED
depth_per_positive_at_90,frozen_svm,explore_10,5,"C12,C15,C16,C18,GCRIM",C15,CENSORED,CENSORED
depth_per_positive_at_90,frozen_svm,explore_10,5,"C12,C15,C16,C18,GCRIM",C16,CENSORED,CENSORED
depth_per_positive_at_90,frozen_svm,explore_10,5,"C12,C15,C16,C18,GCRIM",C18,CENSORED,CENSORED
depth_per_positive_at_90,frozen_svm,explore_10,5,"C12,C15,C16,C18,GCRIM",GCRIM,CENSORED,CENSORED
depth_per_positive_at_90,uncertainty,auto_tar,5,"C12,C15,C18,GCRIM",C12,CENSORED,CENSORED
depth_per_positive_at_90,uncertainty,auto_tar,5,"C12,C15,C18,GCRIM",C15,CENSORED,CENSORED
depth_per_positive_at_90,uncertainty,auto_tar,5,"C12,C15,C18,GCRIM",C16,OBSERVED,0.0
depth_per_positive_at_90,uncertainty,auto_tar,5,"C12,C15,C18,GCRIM",C18,CENSORED,CENSORED
depth_per_positive_at_90,uncertainty,auto_tar,5,"C12,C15,C18,GCRIM",GCRIM,CENSORED,CENSORED
depth_per_positive_at_90,uncertainty,fixed_20,5,"C12,C15,C18,GCRIM",C12,CENSORED,CENSORED
depth_per_positive_at_90,uncertainty,fixed_20,5,"C12,C15,C18,GCRIM",C15,CENSORED,CENSORED
depth_per_positive_at_90,uncertainty,fixed_20,5,"C12,C15,C18,GCRIM",C16,OBSERVED,-0.061224489795918366
depth_per_positive_at_90,uncertainty,fixed_20,5,"C12,C15,C18,GCRIM",C18,CENSORED,CENSORED
depth_per_positive_at_90,uncertainty,fixed_20,5,"C12,C15,C18,GCRIM",GCRIM,CENSORED,CENSORED
depth_per_positive_at_90,uncertainty,explore_10,5,"C12,C15,C16,C18,GCRIM",C12,CENSORED,CENSORED
depth_per_positive_at_90,uncertainty,explore_10,5,"C12,C15,C16,C18,GCRIM",C15,CENSORED,CENSORED
depth_per_positive_at_90,uncertainty,explore_10,5,"C12,C15,C16,C18,GCRIM",C16,CENSORED,CENSORED
depth_per_positive_at_90,uncertainty,explore_10,5,"C12,C15,C16,C18,GCRIM",C18,CENSORED,CENSORED
depth_per_positive_at_90,uncertainty,explore_10,5,"C12,C15,C16,C18,GCRIM",GCRIM,CENSORED,CENSORED
depth_per_positive_at_90,auto_tar,fixed_20,5,,C12,OBSERVED,0.013123359580052493
depth_per_positive_at_90,auto_tar,fixed_20,5,,C15,OBSERVED,0.04825715880992263
depth_per_positive_at_90,auto_tar,fixed_20,5,,C16,OBSERVED,-0.061224489795918366
depth_per_positive_at_90,auto_tar,fixed_20,5,,C18,OBSERVED,0.017327861377108983
depth_per_positive_at_90,auto_tar,fixed_20,5,,GCRIM,OBSERVED,0.07472786113562813
depth_per_positive_at_90,auto_tar,explore_10,5,C16,C12,OBSERVED,-0.2615923009623797
depth_per_positive_at_90,auto_tar,explore_10,5,C16,C15,OBSERVED,-0.059982451942250936
depth_per_positive_at_90,auto_tar,explore_10,5,C16,C16,CENSORED,CENSORED
depth_per_positive_at_90,auto_tar,explore_10,5,C16,C18,OBSERVED,-0.11605107159142727
depth_per_positive_at_90,auto_tar,explore_10,5,C16,GCRIM,OBSERVED,-0.12709620476610767
depth_per_positive_at_90,fixed_20,explore_10,5,C16,C12,OBSERVED,-0.2747156605424322
depth_per_positive_at_90,fixed_20,explore_10,5,C16,C15,OBSERVED,-0.10823961075217356
depth_per_positive_at_90,fixed_20,explore_10,5,C16,C16,CENSORED,CENSORED
depth_per_positive_at_90,fixed_20,explore_10,5,C16,C18,OBSERVED,-0.13337893296853626
depth_per_positive_at_90,fixed_20,explore_10,5,C16,GCRIM,OBSERVED,-0.2018240659017358
effort_at_75,random,seed_similarity,5,"C12,C15,C16,C18,GCRIM",C12,CENSORED,CENSORED
effort_at_75,random,seed_similarity,5,"C12,C15,C16,C18,GCRIM",C15,CENSORED,CENSORED
effort_at_75,random,seed_similarity,5,"C12,C15,C16,C18,GCRIM",C16,CENSORED,CENSORED
effort_at_75,random,seed_similarity,5,"C12,C15,C16,C18,GCRIM",C18,CENSORED,CENSORED
effort_at_75,random,seed_similarity,5,"C12,C15,C16,C18,GCRIM",GCRIM,CENSORED,CENSORED
effort_at_75,random,frozen_svm,5,"C12,C15,C16,C18,GCRIM",C12,CENSORED,CENSORED
effort_at_75,random,frozen_svm,5,"C12,C15,C16,C18,GCRIM",C15,CENSORED,CENSORED
effort_at_75,random,frozen_svm,5,"C12,C15,C16,C18,GCRIM",C16,CENSORED,CENSORED
effort_at_75,random,frozen_svm,5,"C12,C15,C16,C18,GCRIM",C18,CENSORED,CENSORED
effort_at_75,random,frozen_svm,5,"C12,C15,C16,C18,GCRIM",GCRIM,CENSORED,CENSORED
effort_at_75,random,uncertainty,5,"C12,C15,C16,C18,GCRIM",C12,CENSORED,CENSORED
effort_at_75,random,uncertainty,5,"C12,C15,C16,C18,GCRIM",C15,CENSORED,CENSORED
effort_at_75,random,uncertainty,5,"C12,C15,C16,C18,GCRIM",C16,CENSORED,CENSORED
effort_at_75,random,uncertainty,5,"C12,C15,C16,C18,GCRIM",C18,CENSORED,CENSORED
effort_at_75,random,uncertainty,5,"C12,C15,C16,C18,GCRIM",GCRIM,CENSORED,CENSORED
effort_at_75,random,auto_tar,5,"C12,C15,C16,C18,GCRIM",C12,CENSORED,CENSORED
effort_at_75,random,auto_tar,5,"C12,C15,C16,C18,GCRIM",C15,CENSORED,CENSORED
effort_at_75,random,auto_tar,5,"C12,C15,C16,C18,GCRIM",C16,CENSORED,CENSORED
effort_at_75,random,auto_tar,5,"C12,C15,C16,C18,GCRIM",C18,CENSORED,CENSORED
effort_at_75,random,auto_tar,5,"C12,C15,C16,C18,GCRIM",GCRIM,CENSORED,CENSORED
effort_at_75,random,fixed_20,5,"C12,C15,C16,C18,GCRIM",C12,CENSORED,CENSORED
effort_at_75,random,fixed_20,5,"C12,C15,C16,C18,GCRIM",C15,CENSORED,CENSORED
effort_at_75,random,fixed_20,5,"C12,C15,C16,C18,GCRIM",C16,CENSORED,CENSORED
effort_at_75,random,fixed_20,5,"C12,C15,C16,C18,GCRIM",C18,CENSORED,CENSORED
effort_at_75,random,fixed_20,5,"C12,C15,C16,C18,GCRIM",GCRIM,CENSORED,CENSORED
effort_at_75,random,explore_10,5,"C12,C15,C16,C18,GCRIM",C12,CENSORED,CENSORED
effort_at_75,random,explore_10,5,"C12,C15,C16,C18,GCRIM",C15,CENSORED,CENSORED
effort_at_75,random,explore_10,5,"C12,C15,C16,C18,GCRIM",C16,CENSORED,CENSORED
effort_at_75,random,explore_10,5,"C12,C15,C16,C18,GCRIM",C18,CENSORED,CENSORED
effort_at_75,random,explore_10,5,"C12,C15,C16,C18,GCRIM",GCRIM,CENSORED,CENSORED
effort_at_75,seed_similarity,frozen_svm,5,"C12,C15,C16,C18,GCRIM",C12,CENSORED,CENSORED
effort_at_75,seed_similarity,frozen_svm,5,"C12,C15,C16,C18,GCRIM",C15,CENSORED,CENSORED
effort_at_75,seed_similarity,frozen_svm,5,"C12,C15,C16,C18,GCRIM",C16,CENSORED,CENSORED
effort_at_75,seed_similarity,frozen_svm,5,"C12,C15,C16,C18,GCRIM",C18,CENSORED,CENSORED
effort_at_75,seed_similarity,frozen_svm,5,"C12,C15,C16,C18,GCRIM",GCRIM,CENSORED,CENSORED
effort_at_75,seed_similarity,uncertainty,5,"C12,C15,C16,C18,GCRIM",C12,CENSORED,CENSORED
effort_at_75,seed_similarity,uncertainty,5,"C12,C15,C16,C18,GCRIM",C15,CENSORED,CENSORED
effort_at_75,seed_similarity,uncertainty,5,"C12,C15,C16,C18,GCRIM",C16,CENSORED,CENSORED
effort_at_75,seed_similarity,uncertainty,5,"C12,C15,C16,C18,GCRIM",C18,CENSORED,CENSORED
effort_at_75,seed_similarity,uncertainty,5,"C12,C15,C16,C18,GCRIM",GCRIM,CENSORED,CENSORED
effort_at_75,seed_similarity,auto_tar,5,"C12,C15,C16,C18,GCRIM",C12,CENSORED,CENSORED
effort_at_75,seed_similarity,auto_tar,5,"C12,C15,C16,C18,GCRIM",C15,CENSORED,CENSORED
effort_at_75,seed_similarity,auto_tar,5,"C12,C15,C16,C18,GCRIM",C16,CENSORED,CENSORED
effort_at_75,seed_similarity,auto_tar,5,"C12,C15,C16,C18,GCRIM",C18,CENSORED,CENSORED
effort_at_75,seed_similarity,auto_tar,5,"C12,C15,C16,C18,GCRIM",GCRIM,CENSORED,CENSORED
effort_at_75,seed_similarity,fixed_20,5,"C12,C15,C16,C18,GCRIM",C12,CENSORED,CENSORED
effort_at_75,seed_similarity,fixed_20,5,"C12,C15,C16,C18,GCRIM",C15,CENSORED,CENSORED
effort_at_75,seed_similarity,fixed_20,5,"C12,C15,C16,C18,GCRIM",C16,CENSORED,CENSORED
effort_at_75,seed_similarity,fixed_20,5,"C12,C15,C16,C18,GCRIM",C18,CENSORED,CENSORED
effort_at_75,seed_similarity,fixed_20,5,"C12,C15,C16,C18,GCRIM",GCRIM,CENSORED,CENSORED
effort_at_75,seed_similarity,explore_10,5,"C12,C15,C16,C18,GCRIM",C12,CENSORED,CENSORED
effort_at_75,seed_similarity,explore_10,5,"C12,C15,C16,C18,GCRIM",C15,CENSORED,CENSORED
effort_at_75,seed_similarity,explore_10,5,"C12,C15,C16,C18,GCRIM",C16,CENSORED,CENSORED
effort_at_75,seed_similarity,explore_10,5,"C12,C15,C16,C18,GCRIM",C18,CENSORED,CENSORED
effort_at_75,seed_similarity,explore_10,5,"C12,C15,C16,C18,GCRIM",GCRIM,CENSORED,CENSORED
effort_at_75,frozen_svm,uncertainty,5,"C12,C15,C16,C18,GCRIM",C12,CENSORED,CENSORED
effort_at_75,frozen_svm,uncertainty,5,"C12,C15,C16,C18,GCRIM",C15,CENSORED,CENSORED
effort_at_75,frozen_svm,uncertainty,5,"C12,C15,C16,C18,GCRIM",C16,CENSORED,CENSORED
effort_at_75,frozen_svm,uncertainty,5,"C12,C15,C16,C18,GCRIM",C18,CENSORED,CENSORED
effort_at_75,frozen_svm,uncertainty,5,"C12,C15,C16,C18,GCRIM",GCRIM,CENSORED,CENSORED
effort_at_75,frozen_svm,auto_tar,5,"C12,C15,C16,C18,GCRIM",C12,CENSORED,CENSORED
effort_at_75,frozen_svm,auto_tar,5,"C12,C15,C16,C18,GCRIM",C15,CENSORED,CENSORED
effort_at_75,frozen_svm,auto_tar,5,"C12,C15,C16,C18,GCRIM",C16,CENSORED,CENSORED
effort_at_75,frozen_svm,auto_tar,5,"C12,C15,C16,C18,GCRIM",C18,CENSORED,CENSORED
effort_at_75,frozen_svm,auto_tar,5,"C12,C15,C16,C18,GCRIM",GCRIM,CENSORED,CENSORED
effort_at_75,frozen_svm,fixed_20,5,"C12,C15,C16,C18,GCRIM",C12,CENSORED,CENSORED
effort_at_75,frozen_svm,fixed_20,5,"C12,C15,C16,C18,GCRIM",C15,CENSORED,CENSORED
effort_at_75,frozen_svm,fixed_20,5,"C12,C15,C16,C18,GCRIM",C16,CENSORED,CENSORED
effort_at_75,frozen_svm,fixed_20,5,"C12,C15,C16,C18,GCRIM",C18,CENSORED,CENSORED
effort_at_75,frozen_svm,fixed_20,5,"C12,C15,C16,C18,GCRIM",GCRIM,CENSORED,CENSORED
effort_at_75,frozen_svm,explore_10,5,"C12,C15,C16,C18,GCRIM",C12,CENSORED,CENSORED
effort_at_75,frozen_svm,explore_10,5,"C12,C15,C16,C18,GCRIM",C15,CENSORED,CENSORED
effort_at_75,frozen_svm,explore_10,5,"C12,C15,C16,C18,GCRIM",C16,CENSORED,CENSORED
effort_at_75,frozen_svm,explore_10,5,"C12,C15,C16,C18,GCRIM",C18,CENSORED,CENSORED
effort_at_75,frozen_svm,explore_10,5,"C12,C15,C16,C18,GCRIM",GCRIM,CENSORED,CENSORED
effort_at_75,uncertainty,auto_tar,5,"C15,GCRIM",C12,OBSERVED,499.3333333333333
effort_at_75,uncertainty,auto_tar,5,"C15,GCRIM",C15,CENSORED,CENSORED
